Name of Bank,Basis,Area,Main item,Sub item,Period ,waarde
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2016H1,1.4
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2016H2,1.6
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2017H1,1.7
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2017H2,1.9
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2018H1,1.9
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2018H2,2.1
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2019H1,1.9
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2019H2,1.9
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2020H1,1.5
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2020H2,1.7
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2021H1,1.7
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2021H2,2
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2022H1,2.1
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2022H2,2.7
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2023H1,2.3
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2023H2,2.7
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2024H1,2.4
Nederlandse Waterschapsbank ,IFRS ,Balance sheet items ,Liabilities ,Equity as % balance sheet total ,2024H2,2.6
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2014H2,101
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2015H1,92
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2015H2,171
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2016H1,87
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2016H2,194
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2017H1,103
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2017H2,217
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2018H1,98
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2018H2,186
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2019H1,75
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2019H2,174
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2020H1,74
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2020H2,187
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2021H1,126
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2021H2,267
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2022H1,140
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2022H2,271
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2023H1,130
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2023H2,246
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2024H1,110
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Total ,2024H2,211
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2014H2,117
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2015H1,79
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2015H2,180
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2016H1,100
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2016H2,218
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2017H1,134
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2017H2,276
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2018H1,125
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2018H2,234
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2019H1,104
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2019H2,213
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2020H1,105
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2020H2,243
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2021H1,138
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2021H2,287
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2022H1,142
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2022H2,301
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2023H1,124
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2023H2,262
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2024H1,122
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Net interest income ,2024H2,248
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2014H2,-16
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2015H1,13
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2015H2,-9
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2016H1,-13
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2016H2,-25
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2017H1,-31
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2017H2,-58
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2018H1,-26
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2018H2,-48
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2019H1,-29
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2019H2,-39
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2020H1,-31
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2020H2,-56
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2021H1,-12
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2021H2,-20
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2022H1,-2
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2022H2,-30
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2023H1,7
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2023H2,-16
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2024H1,-12
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Income ,Other income ,2024H2,-37
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2014H2,49
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2015H1,63
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2015H2,95
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2016H1,54
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2016H2,107
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2017H1,64
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2017H2,123
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2018H1,59
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2018H2,100
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2019H1,42
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2019H2,95
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2020H1,39
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2020H2,81
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2021H1,67
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2021H2,121
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2022H1,80
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2022H2,143
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2023H1,72
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2023H2,126
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2024H1,58
Nederlandse Waterschapsbank ,IFRS ,Profit and loss account ,Result after tax ,Total ,2024H2,94
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2014H2,1251
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2015H1,1301
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2015H2,1500
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2016H1,1615
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2016H2,1716
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2017H1,1824
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2017H2,1820
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2018H1,1939
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2018H2,1938
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2019H1,2016
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2019H2,2009
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2020H1,2046
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2020H2,2049
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2021H1,2083
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2021H2,2083
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2022H1,2156
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2022H2,2155
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2023H1,2237
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2023H2,2235
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2024H1,2300
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Tier 1 Capital ,Total ,2024H2,2299
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2014H2,1251
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2015H1,1301
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2015H2,1300
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2016H1,1395
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2016H2,1396
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2017H1,1503
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2017H2,1499
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2018H1,1618
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2018H2,1618
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2019H1,1695
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2019H2,1689
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2020H1,1725
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2020H2,1729
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2021H1,1762
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2021H2,1763
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2022H1,1835
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2022H2,1835
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2023H1,1916
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2023H2,1914
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2024H1,1979
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Common equity Tier 1 capital ,Total ,2024H2,1979
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2014H2,1780
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2015H1,1811
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2015H2,1998
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2016H1,2835
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2016H2,2979
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2017H1,2789
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2017H2,2680
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2018H1,2621
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2018H2,2627
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2019H1,2931
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2019H2,3277
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2020H1,3722
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2020H2,3833
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2021H1,4502
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2021H2,4642
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2022H1,5102
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2022H2,4792
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2023H1,5054
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2023H2,4659
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2024H1,5171
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Risk weighted assets ,Total ,2024H2,5550
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2014H2,70.3
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2015H1,71.8
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2015H2,75.1
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2016H1,57
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2016H2,57.6
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2017H1,65.4
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2017H2,67.9
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2018H1,74
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2018H2,73.8
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2019H1,68.8
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2019H2,61.3
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2020H1,55
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2020H2,53.5
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2021H1,46.3
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2021H2,44.9
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2022H1,42.3
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2022H2,45
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2023H1,44.3
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2023H2,48
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2024H1,44.5
Nederlandse Waterschapsbank ,IFRS ,Solvency ,Total capital ratio ,Total ,2024H2,41.4
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2014H2,70.3
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2015H1,71.8
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2015H2,75.1
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2016H1,57
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2016H2,57.6
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2017H1,65.4
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2017H2,67.9
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2018H1,74
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2018H2,73.8
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2019H1,68.8
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2019H2,61.3
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2020H1,55
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2020H2,53.5
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2021H1,46.3
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2021H2,44.9
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2022H1,42.3
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2022H2,45
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2023H1,44.3
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2023H2,48
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2024H1,44.5
Nederlandse Waterschapsbank ,IFRS ,Solvency ,T1 capital ratio ,Total ,2024H2,41.4
Nederlandse Waterschapsbank ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2014H2,70.3
Nederlandse Waterschapsbank ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2015H1,71.8
Nederlandse Waterschapsbank ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2015H2,65.1
Nederlandse Waterschapsbank ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2016H1,49.2
Nederlandse Waterschapsbank ,IFRS ,Solvency ,CET1 capital ratio ,Total ,2016H2,46.9
